Date,Stock,Close,day_of_month,month,quarter,week,Close_lag_1
2013-01-31,TAEE3.SA,4.22,31.0,1.0,1.0,5.0,4.22
2013-02-01,TAEE3.SA,4.22,1.0,2.0,1.0,5.0,4.22
2013-02-04,TAEE3.SA,4.22,4.0,2.0,1.0,6.0,4.22
2013-02-05,TAEE3.SA,4.22,5.0,2.0,1.0,6.0,4.22
2013-02-06,TAEE3.SA,4.22,6.0,2.0,1.0,6.0,4.22
2013-02-07,TAEE3.SA,4.22,7.0,2.0,1.0,6.0,4.22
2013-02-08,TAEE3.SA,4.22,8.0,2.0,1.0,6.0,4.22
2013-02-13,TAEE3.SA,4.22,13.0,2.0,1.0,7.0,4.22
2013-02-14,TAEE3.SA,4.22,14.0,2.0,1.0,7.0,4.22
2013-02-15,TAEE3.SA,4.22,15.0,2.0,1.0,7.0,4.22
2013-02-18,TAEE3.SA,4.22,18.0,2.0,1.0,8.0,4.22
2013-02-19,TAEE3.SA,4.22,19.0,2.0,1.0,8.0,4.22
2013-02-20,TAEE3.SA,4.22,20.0,2.0,1.0,8.0,4.22
2013-02-21,TAEE3.SA,4.22,21.0,2.0,1.0,8.0,4.22
2013-02-22,TAEE3.SA,4.22,22.0,2.0,1.0,8.0,4.22
2013-02-25,TAEE3.SA,4.22,25.0,2.0,1.0,9.0,4.22
2013-02-26,TAEE3.SA,4.22,26.0,2.0,1.0,9.0,4.22
2013-02-27,TAEE3.SA,4.22,27.0,2.0,1.0,9.0,4.22
2013-02-28,TAEE3.SA,4.22,28.0,2.0,1.0,9.0,4.22
2013-03-01,TAEE3.SA,4.22,1.0,3.0,1.0,9.0,4.22
2013-03-04,TAEE3.SA,4.22,4.0,3.0,1.0,10.0,4.22
2013-03-05,TAEE3.SA,4.22,5.0,3.0,1.0,10.0,4.22
2013-03-06,TAEE3.SA,4.22,6.0,3.0,1.0,10.0,4.22
2013-03-07,TAEE3.SA,4.22,7.0,3.0,1.0,10.0,4.22
2013-03-08,TAEE3.SA,4.22,8.0,3.0,1.0,10.0,4.22
2013-03-11,TAEE3.SA,4.22,11.0,3.0,1.0,11.0,4.22
2013-03-12,TAEE3.SA,4.22,12.0,3.0,1.0,11.0,4.22
2013-03-13,TAEE3.SA,4.22,13.0,3.0,1.0,11.0,4.22
2013-03-14,TAEE3.SA,4.22,14.0,3.0,1.0,11.0,4.22
2013-03-15,TAEE3.SA,4.22,15.0,3.0,1.0,11.0,4.22
2013-03-18,TAEE3.SA,4.22,18.0,3.0,1.0,12.0,4.22
2013-03-19,TAEE3.SA,4.22,19.0,3.0,1.0,12.0,4.22
2013-03-20,TAEE3.SA,4.22,20.0,3.0,1.0,12.0,4.22
2013-03-21,TAEE3.SA,4.22,21.0,3.0,1.0,12.0,4.22
2013-03-22,TAEE3.SA,4.22,22.0,3.0,1.0,12.0,4.22
2013-03-25,TAEE3.SA,4.22,25.0,3.0,1.0,13.0,4.22
2013-03-26,TAEE3.SA,4.22,26.0,3.0,1.0,13.0,4.22
2013-03-27,TAEE3.SA,4.22,27.0,3.0,1.0,13.0,4.22
2013-03-28,TAEE3.SA,4.22,28.0,3.0,1.0,13.0,4.22
2013-04-01,TAEE3.SA,4.22,1.0,4.0,2.0,14.0,4.22
2013-04-02,TAEE3.SA,4.22,2.0,4.0,2.0,14.0,4.22
2013-04-03,TAEE3.SA,4.22,3.0,4.0,2.0,14.0,4.22
2013-04-04,TAEE3.SA,4.22,4.0,4.0,2.0,14.0,4.22
2013-04-05,TAEE3.SA,4.22,5.0,4.0,2.0,14.0,4.22
2013-04-08,TAEE3.SA,4.22,8.0,4.0,2.0,15.0,4.22
2013-04-09,TAEE3.SA,4.22,9.0,4.0,2.0,15.0,4.22
2013-04-10,TAEE3.SA,4.22,10.0,4.0,2.0,15.0,4.22
2013-04-11,TAEE3.SA,4.22,11.0,4.0,2.0,15.0,4.22
2013-04-12,TAEE3.SA,4.22,12.0,4.0,2.0,15.0,4.22
2013-04-15,TAEE3.SA,4.22,15.0,4.0,2.0,16.0,4.22
2013-04-16,TAEE3.SA,4.22,16.0,4.0,2.0,16.0,4.22
2013-04-17,TAEE3.SA,4.22,17.0,4.0,2.0,16.0,4.22
2013-04-18,TAEE3.SA,4.22,18.0,4.0,2.0,16.0,4.22
2013-04-19,TAEE3.SA,4.22,19.0,4.0,2.0,16.0,4.22
2013-04-22,TAEE3.SA,4.22,22.0,4.0,2.0,17.0,4.22
2013-04-23,TAEE3.SA,4.22,23.0,4.0,2.0,17.0,4.22
2013-04-24,TAEE3.SA,4.22,24.0,4.0,2.0,17.0,4.22
2013-04-25,TAEE3.SA,4.22,25.0,4.0,2.0,17.0,4.22
2013-04-26,TAEE3.SA,4.22,26.0,4.0,2.0,17.0,4.22
2013-04-29,TAEE3.SA,4.22,29.0,4.0,2.0,18.0,4.22
2013-04-30,TAEE3.SA,4.22,30.0,4.0,2.0,18.0,4.22
2013-05-02,TAEE3.SA,4.37,2.0,5.0,2.0,18.0,4.22
2013-05-03,TAEE3.SA,4.37,3.0,5.0,2.0,18.0,4.37
2013-05-06,TAEE3.SA,4.37,6.0,5.0,2.0,19.0,4.37
2013-05-07,TAEE3.SA,4.37,7.0,5.0,2.0,19.0,4.37
2013-05-08,TAEE3.SA,4.37,8.0,5.0,2.0,19.0,4.37
2013-05-09,TAEE3.SA,4.37,9.0,5.0,2.0,19.0,4.37
2013-05-10,TAEE3.SA,4.37,10.0,5.0,2.0,19.0,4.37
2013-05-13,TAEE3.SA,4.37,13.0,5.0,2.0,20.0,4.37
2013-05-14,TAEE3.SA,4.37,14.0,5.0,2.0,20.0,4.37
2013-05-15,TAEE3.SA,4.37,15.0,5.0,2.0,20.0,4.37
2013-05-16,TAEE3.SA,4.37,16.0,5.0,2.0,20.0,4.37
2013-05-17,TAEE3.SA,4.37,17.0,5.0,2.0,20.0,4.37
2013-05-20,TAEE3.SA,4.37,20.0,5.0,2.0,21.0,4.37
2013-05-21,TAEE3.SA,4.37,21.0,5.0,2.0,21.0,4.37
2013-05-22,TAEE3.SA,4.37,22.0,5.0,2.0,21.0,4.37
2013-05-23,TAEE3.SA,4.37,23.0,5.0,2.0,21.0,4.37
2013-05-24,TAEE3.SA,4.37,24.0,5.0,2.0,21.0,4.37
2013-05-27,TAEE3.SA,4.37,27.0,5.0,2.0,22.0,4.37
2013-05-28,TAEE3.SA,4.37,28.0,5.0,2.0,22.0,4.37
2013-05-29,TAEE3.SA,4.37,29.0,5.0,2.0,22.0,4.37
2013-05-31,TAEE3.SA,4.37,31.0,5.0,2.0,22.0,4.37
2013-06-03,TAEE3.SA,4.37,3.0,6.0,2.0,23.0,4.37
2013-06-04,TAEE3.SA,4.37,4.0,6.0,2.0,23.0,4.37
2013-06-05,TAEE3.SA,4.37,5.0,6.0,2.0,23.0,4.37
2013-06-06,TAEE3.SA,4.37,6.0,6.0,2.0,23.0,4.37
2013-06-07,TAEE3.SA,4.37,7.0,6.0,2.0,23.0,4.37
2013-06-10,TAEE3.SA,4.37,10.0,6.0,2.0,24.0,4.37
2013-06-11,TAEE3.SA,4.37,11.0,6.0,2.0,24.0,4.37
2013-06-12,TAEE3.SA,4.37,12.0,6.0,2.0,24.0,4.37
2013-06-13,TAEE3.SA,4.37,13.0,6.0,2.0,24.0,4.37
2013-06-14,TAEE3.SA,4.37,14.0,6.0,2.0,24.0,4.37
2013-06-17,TAEE3.SA,4.37,17.0,6.0,2.0,25.0,4.37
2013-06-18,TAEE3.SA,4.37,18.0,6.0,2.0,25.0,4.37
2013-06-19,TAEE3.SA,4.37,19.0,6.0,2.0,25.0,4.37
2013-06-20,TAEE3.SA,4.37,20.0,6.0,2.0,25.0,4.37
2013-06-21,TAEE3.SA,4.37,21.0,6.0,2.0,25.0,4.37
2013-06-24,TAEE3.SA,4.37,24.0,6.0,2.0,26.0,4.37
2013-06-25,TAEE3.SA,4.37,25.0,6.0,2.0,26.0,4.37
2013-06-26,TAEE3.SA,4.37,26.0,6.0,2.0,26.0,4.37
2013-06-27,TAEE3.SA,4.37,27.0,6.0,2.0,26.0,4.37
2013-06-28,TAEE3.SA,4.37,28.0,6.0,2.0,26.0,4.37
2013-07-01,TAEE3.SA,4.37,1.0,7.0,3.0,27.0,4.37
2013-07-02,TAEE3.SA,4.37,2.0,7.0,3.0,27.0,4.37
2013-07-03,TAEE3.SA,4.37,3.0,7.0,3.0,27.0,4.37
2013-07-04,TAEE3.SA,4.37,4.0,7.0,3.0,27.0,4.37
2013-07-05,TAEE3.SA,4.37,5.0,7.0,3.0,27.0,4.37
2013-07-08,TAEE3.SA,4.37,8.0,7.0,3.0,28.0,4.37
2013-07-10,TAEE3.SA,4.37,10.0,7.0,3.0,28.0,4.37
2013-07-11,TAEE3.SA,4.37,11.0,7.0,3.0,28.0,4.37
2013-07-12,TAEE3.SA,4.37,12.0,7.0,3.0,28.0,4.37
2013-07-15,TAEE3.SA,4.37,15.0,7.0,3.0,29.0,4.37
2013-07-16,TAEE3.SA,4.37,16.0,7.0,3.0,29.0,4.37
2013-07-17,TAEE3.SA,4.37,17.0,7.0,3.0,29.0,4.37
2013-07-18,TAEE3.SA,4.37,18.0,7.0,3.0,29.0,4.37
2013-07-19,TAEE3.SA,4.37,19.0,7.0,3.0,29.0,4.37
2013-07-22,TAEE3.SA,4.37,22.0,7.0,3.0,30.0,4.37
2013-07-23,TAEE3.SA,4.37,23.0,7.0,3.0,30.0,4.37
2013-07-24,TAEE3.SA,4.37,24.0,7.0,3.0,30.0,4.37
2013-07-25,TAEE3.SA,4.37,25.0,7.0,3.0,30.0,4.37
2013-07-26,TAEE3.SA,4.37,26.0,7.0,3.0,30.0,4.37
2013-07-29,TAEE3.SA,4.37,29.0,7.0,3.0,31.0,4.37
2013-07-30,TAEE3.SA,4.37,30.0,7.0,3.0,31.0,4.37
2013-07-31,TAEE3.SA,4.37,31.0,7.0,3.0,31.0,4.37
2013-08-01,TAEE3.SA,4.37,1.0,8.0,3.0,31.0,4.37
2013-08-02,TAEE3.SA,4.37,2.0,8.0,3.0,31.0,4.37
2013-08-05,TAEE3.SA,4.37,5.0,8.0,3.0,32.0,4.37
2013-08-06,TAEE3.SA,4.37,6.0,8.0,3.0,32.0,4.37
2013-08-07,TAEE3.SA,4.37,7.0,8.0,3.0,32.0,4.37
2013-08-08,TAEE3.SA,4.37,8.0,8.0,3.0,32.0,4.37
2013-08-09,TAEE3.SA,4.37,9.0,8.0,3.0,32.0,4.37
2013-08-12,TAEE3.SA,4.37,12.0,8.0,3.0,33.0,4.37
2013-08-13,TAEE3.SA,4.37,13.0,8.0,3.0,33.0,4.37
2013-08-14,TAEE3.SA,4.37,14.0,8.0,3.0,33.0,4.37
2013-08-15,TAEE3.SA,4.37,15.0,8.0,3.0,33.0,4.37
2013-08-16,TAEE3.SA,4.37,16.0,8.0,3.0,33.0,4.37
2013-08-19,TAEE3.SA,4.37,19.0,8.0,3.0,34.0,4.37
2013-08-20,TAEE3.SA,4.37,20.0,8.0,3.0,34.0,4.37
2013-08-21,TAEE3.SA,4.37,21.0,8.0,3.0,34.0,4.37
2013-08-22,TAEE3.SA,4.37,22.0,8.0,3.0,34.0,4.37
2013-08-23,TAEE3.SA,4.37,23.0,8.0,3.0,34.0,4.37
2013-08-26,TAEE3.SA,4.37,26.0,8.0,3.0,35.0,4.37
2013-08-27,TAEE3.SA,4.37,27.0,8.0,3.0,35.0,4.37
2013-08-28,TAEE3.SA,4.37,28.0,8.0,3.0,35.0,4.37
2013-08-29,TAEE3.SA,4.37,29.0,8.0,3.0,35.0,4.37
2013-08-30,TAEE3.SA,4.37,30.0,8.0,3.0,35.0,4.37
2013-09-02,TAEE3.SA,4.37,2.0,9.0,3.0,36.0,4.37
2013-09-03,TAEE3.SA,4.37,3.0,9.0,3.0,36.0,4.37
2013-09-04,TAEE3.SA,4.37,4.0,9.0,3.0,36.0,4.37
2013-09-05,TAEE3.SA,4.37,5.0,9.0,3.0,36.0,4.37
2013-09-06,TAEE3.SA,4.37,6.0,9.0,3.0,36.0,4.37
2013-09-09,TAEE3.SA,4.37,9.0,9.0,3.0,37.0,4.37
2013-09-10,TAEE3.SA,4.37,10.0,9.0,3.0,37.0,4.37
2013-09-11,TAEE3.SA,4.37,11.0,9.0,3.0,37.0,4.37
2013-09-12,TAEE3.SA,4.37,12.0,9.0,3.0,37.0,4.37
2013-09-13,TAEE3.SA,4.37,13.0,9.0,3.0,37.0,4.37
2013-09-16,TAEE3.SA,4.37,16.0,9.0,3.0,38.0,4.37
2013-09-17,TAEE3.SA,4.37,17.0,9.0,3.0,38.0,4.37
2013-09-18,TAEE3.SA,4.37,18.0,9.0,3.0,38.0,4.37
2013-09-19,TAEE3.SA,4.37,19.0,9.0,3.0,38.0,4.37
2013-09-20,TAEE3.SA,4.37,20.0,9.0,3.0,38.0,4.37
2013-09-23,TAEE3.SA,4.37,23.0,9.0,3.0,39.0,4.37
2013-09-24,TAEE3.SA,4.37,24.0,9.0,3.0,39.0,4.37
2013-09-25,TAEE3.SA,4.37,25.0,9.0,3.0,39.0,4.37
2013-09-26,TAEE3.SA,4.37,26.0,9.0,3.0,39.0,4.37
2013-09-27,TAEE3.SA,4.37,27.0,9.0,3.0,39.0,4.37
2013-09-30,TAEE3.SA,4.37,30.0,9.0,3.0,40.0,4.37
2013-10-01,TAEE3.SA,4.37,1.0,10.0,4.0,40.0,4.37
2013-10-02,TAEE3.SA,4.37,2.0,10.0,4.0,40.0,4.37
2013-10-03,TAEE3.SA,4.37,3.0,10.0,4.0,40.0,4.37
2013-10-04,TAEE3.SA,4.37,4.0,10.0,4.0,40.0,4.37
2013-10-07,TAEE3.SA,4.37,7.0,10.0,4.0,41.0,4.37
2013-10-08,TAEE3.SA,4.37,8.0,10.0,4.0,41.0,4.37
2013-10-09,TAEE3.SA,4.37,9.0,10.0,4.0,41.0,4.37
2013-10-10,TAEE3.SA,4.37,10.0,10.0,4.0,41.0,4.37
2013-10-11,TAEE3.SA,4.37,11.0,10.0,4.0,41.0,4.37
2013-10-14,TAEE3.SA,4.37,14.0,10.0,4.0,42.0,4.37
2013-10-15,TAEE3.SA,4.37,15.0,10.0,4.0,42.0,4.37
2013-10-16,TAEE3.SA,4.37,16.0,10.0,4.0,42.0,4.37
2013-10-17,TAEE3.SA,4.37,17.0,10.0,4.0,42.0,4.37
2013-10-18,TAEE3.SA,4.37,18.0,10.0,4.0,42.0,4.37
2013-10-21,TAEE3.SA,4.37,21.0,10.0,4.0,43.0,4.37
2013-10-22,TAEE3.SA,4.37,22.0,10.0,4.0,43.0,4.37
2013-10-23,TAEE3.SA,4.37,23.0,10.0,4.0,43.0,4.37
2013-10-24,TAEE3.SA,4.37,24.0,10.0,4.0,43.0,4.37
2013-10-25,TAEE3.SA,4.37,25.0,10.0,4.0,43.0,4.37
2013-10-28,TAEE3.SA,4.37,28.0,10.0,4.0,44.0,4.37
2013-10-29,TAEE3.SA,4.37,29.0,10.0,4.0,44.0,4.37
2013-10-30,TAEE3.SA,4.37,30.0,10.0,4.0,44.0,4.37
2013-10-31,TAEE3.SA,4.37,31.0,10.0,4.0,44.0,4.37
2013-11-01,TAEE3.SA,4.37,1.0,11.0,4.0,44.0,4.37
2013-11-04,TAEE3.SA,4.37,4.0,11.0,4.0,45.0,4.37
2013-11-05,TAEE3.SA,4.37,5.0,11.0,4.0,45.0,4.37
2013-11-06,TAEE3.SA,4.37,6.0,11.0,4.0,45.0,4.37
2013-11-07,TAEE3.SA,4.37,7.0,11.0,4.0,45.0,4.37
2013-11-08,TAEE3.SA,4.37,8.0,11.0,4.0,45.0,4.37
2013-11-11,TAEE3.SA,4.37,11.0,11.0,4.0,46.0,4.37
2013-11-12,TAEE3.SA,4.37,12.0,11.0,4.0,46.0,4.37
2013-11-13,TAEE3.SA,4.37,13.0,11.0,4.0,46.0,4.37
2013-11-14,TAEE3.SA,4.37,14.0,11.0,4.0,46.0,4.37
2013-11-18,TAEE3.SA,4.37,18.0,11.0,4.0,47.0,4.37
2013-11-19,TAEE3.SA,4.37,19.0,11.0,4.0,47.0,4.37
2013-11-21,TAEE3.SA,4.37,21.0,11.0,4.0,47.0,4.37
2013-11-22,TAEE3.SA,4.37,22.0,11.0,4.0,47.0,4.37
2013-11-25,TAEE3.SA,4.37,25.0,11.0,4.0,48.0,4.37
2013-11-26,TAEE3.SA,4.37,26.0,11.0,4.0,48.0,4.37
2013-11-27,TAEE3.SA,4.37,27.0,11.0,4.0,48.0,4.37
2013-11-28,TAEE3.SA,4.37,28.0,11.0,4.0,48.0,4.37
2013-11-29,TAEE3.SA,4.37,29.0,11.0,4.0,48.0,4.37
2013-12-02,TAEE3.SA,4.37,2.0,12.0,4.0,49.0,4.37
2013-12-03,TAEE3.SA,4.37,3.0,12.0,4.0,49.0,4.37
2013-12-04,TAEE3.SA,4.37,4.0,12.0,4.0,49.0,4.37
2013-12-05,TAEE3.SA,4.37,5.0,12.0,4.0,49.0,4.37
2013-12-06,TAEE3.SA,4.37,6.0,12.0,4.0,49.0,4.37
2013-12-09,TAEE3.SA,4.37,9.0,12.0,4.0,50.0,4.37
2013-12-10,TAEE3.SA,4.37,10.0,12.0,4.0,50.0,4.37
2013-12-11,TAEE3.SA,4.37,11.0,12.0,4.0,50.0,4.37
2013-12-12,TAEE3.SA,4.37,12.0,12.0,4.0,50.0,4.37
2013-12-13,TAEE3.SA,4.46,13.0,12.0,4.0,50.0,4.37
2013-12-16,TAEE3.SA,4.46,16.0,12.0,4.0,51.0,4.46
2013-12-17,TAEE3.SA,4.46,17.0,12.0,4.0,51.0,4.46
2013-12-18,TAEE3.SA,4.46,18.0,12.0,4.0,51.0,4.46
2013-12-19,TAEE3.SA,4.46,19.0,12.0,4.0,51.0,4.46
2013-12-20,TAEE3.SA,4.46,20.0,12.0,4.0,51.0,4.46
2013-12-23,TAEE3.SA,4.46,23.0,12.0,4.0,52.0,4.46
2013-12-26,TAEE3.SA,4.46,26.0,12.0,4.0,52.0,4.46
2013-12-27,TAEE3.SA,4.46,27.0,12.0,4.0,52.0,4.46
2013-12-30,TAEE3.SA,4.46,30.0,12.0,4.0,1.0,4.46
2014-01-02,TAEE3.SA,4.46,2.0,1.0,1.0,1.0,4.46
2014-01-03,TAEE3.SA,4.46,3.0,1.0,1.0,1.0,4.46
2014-01-06,TAEE3.SA,4.46,6.0,1.0,1.0,2.0,4.46
2014-01-07,TAEE3.SA,4.46,7.0,1.0,1.0,2.0,4.46
2014-01-08,TAEE3.SA,4.46,8.0,1.0,1.0,2.0,4.46
2014-01-09,TAEE3.SA,4.46,9.0,1.0,1.0,2.0,4.46
2014-01-10,TAEE3.SA,4.46,10.0,1.0,1.0,2.0,4.46
2014-01-13,TAEE3.SA,4.46,13.0,1.0,1.0,3.0,4.46
2014-01-14,TAEE3.SA,4.46,14.0,1.0,1.0,3.0,4.46
2014-01-15,TAEE3.SA,4.46,15.0,1.0,1.0,3.0,4.46
2014-01-16,TAEE3.SA,4.46,16.0,1.0,1.0,3.0,4.46
2014-01-17,TAEE3.SA,4.46,17.0,1.0,1.0,3.0,4.46
2014-01-20,TAEE3.SA,4.46,20.0,1.0,1.0,4.0,4.46
2014-01-21,TAEE3.SA,4.46,21.0,1.0,1.0,4.0,4.46
2014-01-22,TAEE3.SA,4.46,22.0,1.0,1.0,4.0,4.46
2014-01-23,TAEE3.SA,4.46,23.0,1.0,1.0,4.0,4.46
2014-01-24,TAEE3.SA,4.46,24.0,1.0,1.0,4.0,4.46
2014-01-27,TAEE3.SA,4.46,27.0,1.0,1.0,5.0,4.46
2014-01-28,TAEE3.SA,4.46,28.0,1.0,1.0,5.0,4.46
2014-01-29,TAEE3.SA,4.46,29.0,1.0,1.0,5.0,4.46
2014-01-30,TAEE3.SA,4.46,30.0,1.0,1.0,5.0,4.46
2014-01-31,TAEE3.SA,4.46,31.0,1.0,1.0,5.0,4.46
2014-02-03,TAEE3.SA,4.46,3.0,2.0,1.0,6.0,4.46
2014-02-04,TAEE3.SA,4.46,4.0,2.0,1.0,6.0,4.46
2014-02-05,TAEE3.SA,4.46,5.0,2.0,1.0,6.0,4.46
2014-02-06,TAEE3.SA,4.46,6.0,2.0,1.0,6.0,4.46
2014-02-07,TAEE3.SA,4.46,7.0,2.0,1.0,6.0,4.46
2014-02-10,TAEE3.SA,4.46,10.0,2.0,1.0,7.0,4.46
2014-02-11,TAEE3.SA,4.46,11.0,2.0,1.0,7.0,4.46
2014-02-12,TAEE3.SA,4.46,12.0,2.0,1.0,7.0,4.46
2014-02-13,TAEE3.SA,4.46,13.0,2.0,1.0,7.0,4.46
2014-02-14,TAEE3.SA,4.46,14.0,2.0,1.0,7.0,4.46
2014-02-17,TAEE3.SA,4.46,17.0,2.0,1.0,8.0,4.46
2014-02-18,TAEE3.SA,4.46,18.0,2.0,1.0,8.0,4.46
2014-02-19,TAEE3.SA,4.46,19.0,2.0,1.0,8.0,4.46
2014-02-20,TAEE3.SA,4.46,20.0,2.0,1.0,8.0,4.46
2014-02-21,TAEE3.SA,4.46,21.0,2.0,1.0,8.0,4.46
2014-02-24,TAEE3.SA,4.46,24.0,2.0,1.0,9.0,4.46
2014-02-25,TAEE3.SA,4.46,25.0,2.0,1.0,9.0,4.46
2014-02-26,TAEE3.SA,4.46,26.0,2.0,1.0,9.0,4.46
2014-02-27,TAEE3.SA,4.46,27.0,2.0,1.0,9.0,4.46
2014-02-28,TAEE3.SA,4.46,28.0,2.0,1.0,9.0,4.46
2014-03-05,TAEE3.SA,4.46,5.0,3.0,1.0,10.0,4.46
2014-03-06,TAEE3.SA,4.46,6.0,3.0,1.0,10.0,4.46
2014-03-07,TAEE3.SA,4.46,7.0,3.0,1.0,10.0,4.46
2014-03-10,TAEE3.SA,4.46,10.0,3.0,1.0,11.0,4.46
2014-03-11,TAEE3.SA,4.46,11.0,3.0,1.0,11.0,4.46
2014-03-12,TAEE3.SA,4.46,12.0,3.0,1.0,11.0,4.46
2014-03-13,TAEE3.SA,4.46,13.0,3.0,1.0,11.0,4.46
2014-03-14,TAEE3.SA,4.46,14.0,3.0,1.0,11.0,4.46
2014-03-17,TAEE3.SA,4.46,17.0,3.0,1.0,12.0,4.46
2014-03-18,TAEE3.SA,4.46,18.0,3.0,1.0,12.0,4.46
2014-03-19,TAEE3.SA,4.46,19.0,3.0,1.0,12.0,4.46
2014-03-20,TAEE3.SA,4.46,20.0,3.0,1.0,12.0,4.46
2014-03-21,TAEE3.SA,4.46,21.0,3.0,1.0,12.0,4.46
2014-03-24,TAEE3.SA,4.46,24.0,3.0,1.0,13.0,4.46
2014-03-25,TAEE3.SA,4.46,25.0,3.0,1.0,13.0,4.46
2014-03-26,TAEE3.SA,4.46,26.0,3.0,1.0,13.0,4.46
2014-03-27,TAEE3.SA,4.46,27.0,3.0,1.0,13.0,4.46
2014-03-28,TAEE3.SA,4.46,28.0,3.0,1.0,13.0,4.46
2014-03-31,TAEE3.SA,4.46,31.0,3.0,1.0,14.0,4.46
2014-04-01,TAEE3.SA,4.46,1.0,4.0,2.0,14.0,4.46
2014-04-02,TAEE3.SA,4.46,2.0,4.0,2.0,14.0,4.46
2014-04-03,TAEE3.SA,4.46,3.0,4.0,2.0,14.0,4.46
2014-04-04,TAEE3.SA,4.46,4.0,4.0,2.0,14.0,4.46
2014-04-07,TAEE3.SA,4.46,7.0,4.0,2.0,15.0,4.46
2014-04-08,TAEE3.SA,4.46,8.0,4.0,2.0,15.0,4.46
2014-04-09,TAEE3.SA,4.46,9.0,4.0,2.0,15.0,4.46
2014-04-10,TAEE3.SA,4.46,10.0,4.0,2.0,15.0,4.46
2014-04-11,TAEE3.SA,4.46,11.0,4.0,2.0,15.0,4.46
2014-04-14,TAEE3.SA,4.46,14.0,4.0,2.0,16.0,4.46
2014-04-15,TAEE3.SA,4.46,15.0,4.0,2.0,16.0,4.46
2014-04-16,TAEE3.SA,4.46,16.0,4.0,2.0,16.0,4.46
2014-04-17,TAEE3.SA,4.46,17.0,4.0,2.0,16.0,4.46
2014-04-22,TAEE3.SA,4.46,22.0,4.0,2.0,17.0,4.46
2014-04-23,TAEE3.SA,4.46,23.0,4.0,2.0,17.0,4.46
2014-04-24,TAEE3.SA,4.46,24.0,4.0,2.0,17.0,4.46
2014-04-25,TAEE3.SA,4.46,25.0,4.0,2.0,17.0,4.46
2014-04-28,TAEE3.SA,4.46,28.0,4.0,2.0,18.0,4.46
2014-04-29,TAEE3.SA,4.46,29.0,4.0,2.0,18.0,4.46
2014-04-30,TAEE3.SA,4.46,30.0,4.0,2.0,18.0,4.46
2014-05-02,TAEE3.SA,4.64,2.0,5.0,2.0,18.0,4.46
2014-05-05,TAEE3.SA,4.64,5.0,5.0,2.0,19.0,4.64
2014-05-06,TAEE3.SA,4.64,6.0,5.0,2.0,19.0,4.64
2014-05-07,TAEE3.SA,4.64,7.0,5.0,2.0,19.0,4.64
2014-05-08,TAEE3.SA,4.64,8.0,5.0,2.0,19.0,4.64
2014-05-09,TAEE3.SA,4.64,9.0,5.0,2.0,19.0,4.64
2014-05-12,TAEE3.SA,4.64,12.0,5.0,2.0,20.0,4.64
2014-05-13,TAEE3.SA,4.64,13.0,5.0,2.0,20.0,4.64
2014-05-14,TAEE3.SA,4.64,14.0,5.0,2.0,20.0,4.64
2014-05-15,TAEE3.SA,4.64,15.0,5.0,2.0,20.0,4.64
2014-05-16,TAEE3.SA,4.64,16.0,5.0,2.0,20.0,4.64
2014-05-19,TAEE3.SA,4.64,19.0,5.0,2.0,21.0,4.64
2014-05-20,TAEE3.SA,4.64,20.0,5.0,2.0,21.0,4.64
2014-05-21,TAEE3.SA,4.64,21.0,5.0,2.0,21.0,4.64
2014-05-22,TAEE3.SA,4.64,22.0,5.0,2.0,21.0,4.64
2014-05-23,TAEE3.SA,4.64,23.0,5.0,2.0,21.0,4.64
2014-05-26,TAEE3.SA,4.64,26.0,5.0,2.0,22.0,4.64
2014-05-27,TAEE3.SA,4.64,27.0,5.0,2.0,22.0,4.64
2014-05-28,TAEE3.SA,4.64,28.0,5.0,2.0,22.0,4.64
2014-05-29,TAEE3.SA,4.64,29.0,5.0,2.0,22.0,4.64
2014-05-30,TAEE3.SA,4.64,30.0,5.0,2.0,22.0,4.64
2014-06-02,TAEE3.SA,4.64,2.0,6.0,2.0,23.0,4.64
2014-06-03,TAEE3.SA,4.64,3.0,6.0,2.0,23.0,4.64
2014-06-04,TAEE3.SA,4.64,4.0,6.0,2.0,23.0,4.64
2014-06-05,TAEE3.SA,4.64,5.0,6.0,2.0,23.0,4.64
2014-06-06,TAEE3.SA,4.64,6.0,6.0,2.0,23.0,4.64
2014-06-09,TAEE3.SA,4.64,9.0,6.0,2.0,24.0,4.64
2014-06-10,TAEE3.SA,4.64,10.0,6.0,2.0,24.0,4.64
2014-06-11,TAEE3.SA,4.64,11.0,6.0,2.0,24.0,4.64
2014-06-13,TAEE3.SA,4.64,13.0,6.0,2.0,24.0,4.64
2014-06-16,TAEE3.SA,4.64,16.0,6.0,2.0,25.0,4.64
2014-06-17,TAEE3.SA,4.64,17.0,6.0,2.0,25.0,4.64
2014-06-18,TAEE3.SA,4.64,18.0,6.0,2.0,25.0,4.64
2014-06-20,TAEE3.SA,4.64,20.0,6.0,2.0,25.0,4.64
2014-06-23,TAEE3.SA,4.64,23.0,6.0,2.0,26.0,4.64
2014-06-24,TAEE3.SA,4.64,24.0,6.0,2.0,26.0,4.64
2014-06-25,TAEE3.SA,4.64,25.0,6.0,2.0,26.0,4.64
2014-06-26,TAEE3.SA,4.64,26.0,6.0,2.0,26.0,4.64
2014-06-27,TAEE3.SA,4.64,27.0,6.0,2.0,26.0,4.64
2014-06-30,TAEE3.SA,4.64,30.0,6.0,2.0,27.0,4.64
